10010 3000 -23.781305970785755
10010 3020 -22.159116424580112
10010 3040 -23.474168491792653
10010 3060 -25.378692896075023
10010 3080 -25.43222749537289
10010 3100 -26.777999935142933
10010 3120 -19.719022855109436
10010 3140 -25.72125012930368
10010 3160 -25.651802238094042
10010 3180 -29.913568668547946
10010 3200 -22.131968988005166
10010 3220 -23.799378302582127
10010 3240 -21.371960810586206
10010 3260 -25.994797530323915
10010 3280 -26.252856297784952
10010 3300 -29.14644517128488
10010 3320 -27.524708311641458
10010 3340 -24.394787490416835
10010 3360 -28.011222807022964
10010 3380 -33.90239538112466
10010 3400 -23.034000421687097
10010 3420 -15.057445148801582
10010 3440 -20.101495424298843
10010 3460 -26.135793322868295
10010 3480 -26.84393285976266
10010 3500 -24.600710313812336
10010 3520 -22.093744377839602
10010 3540 -21.199946738916857
10010 3560 -30.713779522809542
10010 3580 -26.416671025853553
10010 3600 -26.6764001558641
10010 3620 -20.682720282873937
10010 3640 -25.730493396860275
10010 3660 -24.126827242304373
10010 3680 -25.684115915820183
10010 3700 -24.31011623716119
10010 3720 -23.78319044738648
10010 3740 -25.227972625482437
10010 3760 -25.650255755540204
10010 3780 -28.114925365691533
10010 3800 -22.808230113895256
10010 3820 -21.812781177976078
10010 3840 -20.94757905678826
10010 3860 -22.02592449829465
10010 3880 -27.555689166973906
10010 3900 -24.41274230451835
10010 3920 -20.23657476400688
10010 3940 -26.358930966699496
10010 3960 -22.989877429547924
10010 3980 -24.184438525050606
10010 4000 -24.538761552897434
10010 4020 -23.899595771753155
10010 4040 -33.361361283746376
10010 4060 -28.364828540673365
10010 4080 -37.82375803154402
10010 4100 -36.27817037763155
10010 4120 -34.554613260137984
10010 4140 -32.20602525874153
10010 4160 -26.004155462209436
10010 4180 -27.687497715751327
10010 4200 -26.254718443574056
10010 4220 -25.285957287458704
10010 4240 -28.779950918003934
10010 4260 -27.070149074846857
10010 4280 -31.88200447129671
10010 4300 -33.521641155179665
10010 4320 -32.5266140377574
10010 4340 -37.86842590160071
10010 4360 -37.93071092740624
10010 4380 -34.84763585616365
10010 4400 -31.142253295498747
10010 4420 -31.876180187723726
10010 4440 -35.57812804361413
10010 4460 -32.763604119089294
10010 4480 -28.56029967716752
10010 4500 -33.83440793736939
