3000 0.003458568697795272 0.001342371921055019 0.003125540818087757 0.0033806354138068853 0.0015216298350133 0.0019408691441640258 0.018131230933591723 0.004989059192594141
3010 0.005857267794199288 0.002682945691049099 0.004682280420325697 0.003543107274919748 0.00427968771290034 0.0017571662219706924 0.012501347660087049 0.006146363914012909
3020 0.00952692198008299 0.00575755768129602 0.008068717084825039 0.006465195490047336 0.008458531289361417 0.004064640579512343 0.006505715195089579 0.004236170090734959
3030 0.022263413295149803 0.01702151900716126 0.022215168923139572 0.012645566835999489 0.02158276567608118 0.011074795387685299 0.005882930476218462 0.004455930109135807
3040 0.032383032143116 0.02469735211879015 0.030173808112740518 0.015008334070444107 0.029854939978569747 0.01709875836968422 0.0034824837930500507 0.01184406109340489
3050 0.029138716850429774 0.021655352801084517 0.02639375250414014 0.01398221568018198 0.025328514063730836 0.012312841601669788 0.0024952415842562914 0.016968056559562683
3060 0.01881153742969036 0.012128123780712485 0.014878938905894756 0.010920710861682892 0.015856407582759857 0.007753413170576096 0.0034872903670184314 0.013358289375901222
3070 0.017343321815133095 0.01301219335757196 0.015065104103647172 0.010125854328274727 0.015073606204241514 0.007582409773021936 0.002976066432893276 0.015188688283786177
3080 0.014787837164476514 0.011737877048552036 0.012582607567310333 0.005028153053484857 0.012184418173506855 0.006548928779549897 0.00520301402406767 0.014343461021780968
3090 0.009834708645939827 0.007190174348652363 0.008857106274925173 0.0029354416765272617 0.00805241335183382 0.0034011967945843935 0.008623887784779072 0.009682548733428121
3100 0.007703903131186962 0.00484732398763299 0.006923418835736811 0.0024618390335235745 0.005986203905194998 0.0027002165380399673 0.012367271289229393 0.007488023886922747
3110 0.007328263460192829 0.004353820346295834 0.007629892323166132 0.004333245102316141 0.0067057423293590546 0.0028864242089912296 0.013844151049852371 0.005777727427892387
3120 0.0071561125926673415 0.004996635206509382 0.008057303112000227 0.006985907854977995 0.007543665822595358 0.005350055173039436 0.011850339360535145 0.0023011215962469578
3130 0.007153284270316362 0.005535473546478898 0.008298533968627453 0.007531766779720783 0.007351383338216692 0.005035525660961867 0.008157762698829174 0.0016319971373304726
3140 0.00938835509493947 0.008100776933133602 0.010571314638480545 0.006276642303913831 0.008528228849172592 0.005852930247783661 0.0053911409340798855 0.003083178594009951
3150 0.013301223516464233 0.010331685335375368 0.013752464557997883 0.006182252895087004 0.011527947150170803 0.00739963391982019 0.004494751803576946 0.0061150542460381985
3160 0.017556779261678458 0.013960930292494594 0.015993865206837654 0.006883063259534538 0.014608879406005144 0.008127596229314804 0.003111823983723298 0.011325584724545479
3170 0.012407975156791509 0.0084810949601233 0.009770120147615672 0.005496309214271605 0.01004892910271883 0.00441763736307621 0.005608856197446585 0.014030723817646503
3180 0.007872150572016835 0.006527130932081491 0.006666448898613453 0.0044212781265378 0.006910174619406462 0.0036508153665345162 0.005337508725933731 0.011065061204135418
3190 0.00809852872043848 0.006785559467971325 0.007670495193451643 0.00540874910634011 0.00711824418976903 0.004391415975987911 0.004914183635264635 0.007910877466201782
3200 0.006484433109872043 0.005578259937465191 0.005891124524176121 0.003131809744052589 0.005715992162935436 0.002335738856345415 0.0072307749977335335 0.006241874303668737
3210 0.004982396494597197 0.003651306820102036 0.005174623336642981 0.0037708579152822496 0.004740175791084766 0.0016993287609657272 0.00814717449247837 0.004331658128648996
3220 0.005147154971957207 0.0034969637636095285 0.006121975835412741 0.006235607899725437 0.005261329934000969 0.0031277069356292486 0.005990221166051924 0.002018210637383163
